,close,strike_price,price,rf,S/K,day_diff,date,exdate,impl_volatility,vega
41789,1868.99,1320.0,546.45,0.2,0.706263810935318,120.0,2016-01-21,2016-05-20,0.38469899999999996,105.1281
41790,1868.99,1325.0,541.65,0.2,0.7089390526434063,120.0,2016-01-21,2016-05-20,0.38299,107.0365
41791,1868.99,1340.0,527.4,0.2,0.7169647777676713,120.0,2016-01-21,2016-05-20,0.378986,113.6925
41792,1868.99,1350.0,517.9,0.2,0.7223152611838479,120.0,2016-01-21,2016-05-20,0.37608400000000003,118.1259
41793,1868.99,1360.0,508.5,0.2,0.7276657446000246,120.0,2016-01-21,2016-05-20,0.373824,123.1338
41794,1868.99,1375.0,494.15,0.2,0.7356914697242896,120.0,2016-01-21,2016-05-20,0.368106,129.2308
41795,1868.99,1380.0,489.5,0.2,0.7383667114323779,120.0,2016-01-21,2016-05-20,0.367156,132.0081
41796,1868.99,1400.0,470.55,0.2,0.7490676782647312,120.0,2016-01-21,2016-05-20,0.36028899999999997,141.2086
41797,1868.99,1420.0,451.85,0.2,0.7597686450970845,120.0,2016-01-21,2016-05-20,0.35454,151.7319
41798,1868.99,1425.0,447.25,0.2,0.7624438868051728,120.0,2016-01-21,2016-05-20,0.353477,154.7264
41799,1868.99,1440.0,433.04999999999995,0.2,0.7704696119294379,120.0,2016-01-21,2016-05-20,0.347486,161.7761
41800,1868.99,1450.0,423.95000000000005,0.2,0.7758200953456145,120.0,2016-01-21,2016-05-20,0.345547,168.2033
41801,1868.99,1460.0,414.70000000000005,0.2,0.7811705787617911,120.0,2016-01-21,2016-05-20,0.3425,173.9122
41802,1868.99,1475.0,400.8,0.2,0.7891963038860561,120.0,2016-01-21,2016-05-20,0.337474,182.3622
41803,1868.99,1480.0,396.29999999999995,0.2,0.7918715455941444,120.0,2016-01-21,2016-05-20,0.336441,185.7374
41804,1868.99,1500.0,377.85,0.2,0.8025725124264977,120.0,2016-01-21,2016-05-20,0.329448,197.3433
41805,1868.99,1520.0,359.75,0.2,0.8132734792588511,120.0,2016-01-21,2016-05-20,0.323536,210.2759
41806,1868.99,1525.0,355.25,0.2,0.8159487209669394,120.0,2016-01-21,2016-05-20,0.32205900000000004,213.5834
41807,1868.99,1540.0,341.79999999999995,0.2,0.8239744460912043,120.0,2016-01-21,2016-05-20,0.317567,223.6317
41808,1868.99,1550.0,332.79999999999995,0.2,0.829324929507381,120.0,2016-01-21,2016-05-20,0.314193,230.1849
41809,1868.99,1560.0,323.95000000000005,0.2,0.8346754129235576,120.0,2016-01-21,2016-05-20,0.311281,237.1896
41810,1868.99,1575.0,310.75,0.2,0.8427011380478227,120.0,2016-01-21,2016-05-20,0.306843,247.8275
41811,1868.99,1580.0,306.35,0.2,0.845376379755911,120.0,2016-01-21,2016-05-20,0.305264,251.3474
41812,1868.99,1600.0,288.95000000000005,0.2,0.8560773465882643,120.0,2016-01-21,2016-05-20,0.299222,265.8304
41813,1868.99,1620.0,271.75,0.2,0.8667783134206175,120.0,2016-01-21,2016-05-20,0.293094,280.532
41814,1868.99,1625.0,267.5,0.2,0.8694535551287059,120.0,2016-01-21,2016-05-20,0.291608,284.2704
41815,1868.99,1640.0,254.85000000000002,0.2,0.8774792802529708,120.0,2016-01-21,2016-05-20,0.287162,295.5455
41816,1868.99,1650.0,246.45,0.2,0.8828297636691474,120.0,2016-01-21,2016-05-20,0.284031,302.993
41817,1868.99,1660.0,238.2,0.2,0.8881802470853242,120.0,2016-01-21,2016-05-20,0.281165,310.5947
41818,1868.99,1675.0,225.85,0.2,0.8962059722095891,120.0,2016-01-21,2016-05-20,0.27650399999999997,321.7728
41819,1868.99,1680.0,221.8,0.2,0.8988812139176775,120.0,2016-01-21,2016-05-20,0.275039,325.528
41820,1868.99,1700.0,205.75,0.2,0.9095821807500307,120.0,2016-01-21,2016-05-20,0.269018,340.3123
41821,1868.99,1720.0,190.0,0.2,0.920283147582384,120.0,2016-01-21,2016-05-20,0.262867,354.6612
41822,1868.99,1725.0,186.2,0.2,0.9229583892904724,120.0,2016-01-21,2016-05-20,0.261554,358.241
41823,1868.99,1740.0,174.75,0.2,0.9309841144147374,120.0,2016-01-21,2016-05-20,0.25706100000000004,368.5193
41824,1868.99,1750.0,167.14999999999998,0.2,0.936334597830914,120.0,2016-01-21,2016-05-20,0.253815,375.0479
41825,1868.99,1760.0,159.75,0.2,0.9416850812470907,120.0,2016-01-21,2016-05-20,0.250822,381.3982
41826,1868.99,1775.0,148.85000000000002,0.2,0.9497108063713556,120.0,2016-01-21,2016-05-20,0.24630500000000002,390.3693
41827,1868.99,1780.0,145.25,0.2,0.9523860480794439,120.0,2016-01-21,2016-05-20,0.24473499999999998,393.1843
41828,1868.99,1800.0,131.25,0.2,0.9630870149117973,120.0,2016-01-21,2016-05-20,0.23869400000000002,403.5114
41829,1868.99,1820.0,117.69999999999999,0.2,0.9737879817441506,120.0,2016-01-21,2016-05-20,0.232477,411.9992
